Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
  [18] Bubbleaf::Draw(QPainter*) [205] double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [283] Player** std::__copy_move_a<true, Player**, Player**>(Player**, Player**, Player**)
 [300] Bubbleaf::Bubbleaf(GameObject*) [100] void std::_Destroy_aux<false>::__destroy<QImage*>(QImage*, QImage*) [211] double* std::__copy_move_a<true, double*, double*>(double*, double*, double*)
 [301] Bubbleaf::~Bubbleaf() [206] void std::_Destroy_aux<true>::__destroy<Wasp**>(Wasp**, Wasp**) [228] Wasp** std::__copy_move_a2<true, Wasp**, Wasp**>(Wasp**, Wasp**, Wasp**)
  [44] QPainter::drawPixmap(int, int, int, int, QPixmap const&) [234] void std::_Destroy_aux<true>::__destroy<Bubble**>(Bubble**, Bubble**) [249] Bubble** std::__copy_move_a2<true, Bubble**, Bubble**>(Bubble**, Bubble**, Bubble**)
  [56] QtPrivate::RefCount::deref() [265] void std::_Destroy_aux<true>::__destroy<Player**>(Player**, Player**) [284] Player** std::__copy_move_a2<true, Player**, Player**>(Player**, Player**, Player**)
 [119] __gnu_cxx::new_allocator<QImage>::deallocate(QImage*, unsigned int) [198] void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [212] double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*)
 [105] __gnu_cxx::new_allocator<QImage>::allocate(unsigned int, void const*) [108] std::_Vector_base<QImage, std::allocator<QImage> >::_M_allocate(unsigned int) [115] QImage* std::uninitialized_copy<QImage*, QImage*>(QImage*, QImage*, QImage*)
 [106] void __gnu_cxx::new_allocator<QImage>::construct<QImage, QImage const&>(QImage*, QImage const&) [122] std::_Vector_base<QImage, std::allocator<QImage> >::_Vector_impl::_Vector_impl() [229] Wasp** std::uninitialized_copy<std::move_iterator<Wasp**>, Wasp**>(std::move_iterator<Wasp**>, std::move_iterator<Wasp**>, Wasp**)
 [120] __gnu_cxx::new_allocator<QImage>::new_allocator() [142] std::_Vector_base<QImage, std::allocator<QImage> >::_Vector_impl::~_Vector_impl() [250] Bubble** std::uninitialized_copy<std::move_iterator<Bubble**>, Bubble**>(std::move_iterator<Bubble**>, std::move_iterator<Bubble**>, Bubble**)
 [140] __gnu_cxx::new_allocator<QImage>::~new_allocator() [101] std::_Vector_base<QImage, std::allocator<QImage> >::_M_deallocate(QImage*, unsigned int) [285] Player** std::uninitialized_copy<std::move_iterator<Player**>, Player**>(std::move_iterator<Player**>, std::move_iterator<Player**>, Player**)
 [220] __gnu_cxx::new_allocator<Wasp*>::deallocate(Wasp**, unsigned int) [88] std::_Vector_base<QImage, std::allocator<QImage> >::_M_get_Tp_allocator() [213] double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*)
 [221] __gnu_cxx::new_allocator<Wasp*>::allocate(unsigned int, void const*) [123] std::_Vector_base<QImage, std::allocator<QImage> >::_Vector_base() [116] QImage* std::__uninitialized_copy_a<QImage*, QImage*, QImage>(QImage*, QImage*, QImage*, std::allocator<QImage>&)
 [131] void __gnu_cxx::new_allocator<Wasp*>::construct<Wasp*, Wasp* const&>(Wasp**, Wasp* const&) [143] std::_Vector_base<QImage, std::allocator<QImage> >::~_Vector_base() [230] Wasp** std::__uninitialized_copy_a<std::move_iterator<Wasp**>, Wasp**, Wasp*>(std::move_iterator<Wasp**>, std::move_iterator<Wasp**>, Wasp**, std::allocator<Wasp*>&)
 [302] __gnu_cxx::new_allocator<Wasp*>::new_allocator() [224] std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_M_allocate(unsigned int) [251] Bubble** std::__uninitialized_copy_a<std::move_iterator<Bubble**>, Bubble**, Bubble*>(std::move_iterator<Bubble**>, std::move_iterator<Bubble**>, Bubble**, std::allocator<Bubble*>&)
 [303] __gnu_cxx::new_allocator<Wasp*>::~new_allocator() [318] std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_Vector_impl::_Vector_impl() [286] Player** std::__uninitialized_copy_a<std::move_iterator<Player**>, Player**, Player*>(std::move_iterator<Player**>, std::move_iterator<Player**>, Player**, std::allocator<Player*>&)
 [238] __gnu_cxx::new_allocator<Bubble*>::deallocate(Bubble**, unsigned int) [319] std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_Vector_impl::~_Vector_impl() [214] double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&)
 [149] void __gnu_cxx::new_allocator<Bubble*>::destroy<Bubble*>(Bubble**) [207] std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_M_deallocate(Wasp**, unsigned int) [93] QImage* std::__make_move_if_noexcept_iterator<QImage*, QImage*>(QImage*)
 [239] __gnu_cxx::new_allocator<Bubble*>::allocate(unsigned int, void const*) [175] std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_M_get_Tp_allocator() [187] std::move_iterator<Wasp**> std::__make_move_if_noexcept_iterator<Wasp**, std::move_iterator<Wasp**> >(Wasp**)
 [150] void __gnu_cxx::new_allocator<Bubble*>::construct<Bubble*, Bubble*>(Bubble**, Bubble*&&) [320] std::_Vector_base<Wasp*, std::allocator<Wasp*> >::_Vector_base() [197] std::move_iterator<Bubble**> std::__make_move_if_noexcept_iterator<Bubble**, std::move_iterator<Bubble**> >(Bubble**)
 [304] __gnu_cxx::new_allocator<Bubble*>::new_allocator() [321] std::_Vector_base<Wasp*, std::allocator<Wasp*> >::~_Vector_base() [264] std::move_iterator<Player**> std::__make_move_if_noexcept_iterator<Player**, std::move_iterator<Player**> >(Player**)
 [305] __gnu_cxx::new_allocator<Bubble*>::~new_allocator() [244] std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_M_allocate(unsigned int) [174] std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double*, std::move_iterator<double*> >(double*)
 [271] __gnu_cxx::new_allocator<Player*>::deallocate(Player**, unsigned int) [322] std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_Vector_impl::_Vector_impl() [117] QImage* std::__uninitialized_move_if_noexcept_a<QImage*, QImage*, std::allocator<QImage> >(QImage*, QImage*, QImage*, std::allocator<QImage>&)
 [272] __gnu_cxx::new_allocator<Player*>::allocate(unsigned int, void const*) [323] std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_Vector_impl::~_Vector_impl() [231] Wasp** std::__uninitialized_move_if_noexcept_a<Wasp**, Wasp**, std::allocator<Wasp*> >(Wasp**, Wasp**, Wasp**, std::allocator<Wasp*>&)
 [273] _ZN9__gnu_cxx13new_allocatorIP6PlayerE9constructIS2_IS2_EEEvPT_DpOT0_ [235] std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_M_deallocate(Bubble**, unsigned int) [252] Bubble** std::__uninitialized_move_if_noexcept_a<Bubble**, Bubble**, std::allocator<Bubble*> >(Bubble**, Bubble**, Bubble**, std::allocator<Bubble*>&)
 [306] __gnu_cxx::new_allocator<Player*>::new_allocator() [188] std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_M_get_Tp_allocator() [287] Player** std::__uninitialized_move_if_noexcept_a<Player**, Player**, std::allocator<Player*> >(Player**, Player**, Player**, std::allocator<Player*>&)
 [307] __gnu_cxx::new_allocator<Player*>::~new_allocator() [324] std::_Vector_base<Bubble*, std::allocator<Bubble*> >::_Vector_base() [215] double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&)
 [202] __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned int) [325] std::_Vector_base<Bubble*, std::allocator<Bubble*> >::~_Vector_base() [104] unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&)
 [203] __gnu_cxx::new_allocator<double>::allocate(unsigned int, void const*) [276] std::_Vector_base<Player*, std::allocator<Player*> >::_M_allocate(unsigned int) [232] Wasp** std::copy<std::move_iterator<Wasp**>, Wasp**>(std::move_iterator<Wasp**>, std::move_iterator<Wasp**>, Wasp**)
  [96] void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [326] std::_Vector_base<Player*, std::allocator<Player*> >::_Vector_impl::_Vector_impl() [253] Bubble** std::copy<std::move_iterator<Bubble**>, Bubble**>(std::move_iterator<Bubble**>, std::move_iterator<Bubble**>, Bubble**)
 [308] __gnu_cxx::new_allocator<double>::new_allocator() [327] std::_Vector_base<Player*, std::allocator<Player*> >::_Vector_impl::~_Vector_impl() [288] Player** std::copy<std::move_iterator<Player**>, Player**>(std::move_iterator<Player**>, std::move_iterator<Player**>, Player**)
 [309] __gnu_cxx::new_allocator<double>::~new_allocator() [266] std::_Vector_base<Player*, std::allocator<Player*> >::_M_deallocate(Player**, unsigned int) [216] double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*)
  [51] GameObject::IsOnGround() const [255] std::_Vector_base<Player*, std::allocator<Player*> >::_M_get_Tp_allocator() [137] std::remove_reference<Bubble*&>::type&& std::move<Bubble*&>(Bubble*&)
  [61] GameObject::GetRotSpeed() const [328] std::_Vector_base<Player*, std::allocator<Player*> >::_Vector_base() [289] std::remove_reference<Player*&>::type&& std::move<Player*&>(Player*&)
   [5] GameObject::GetRotation() const [329] std::_Vector_base<Player*, std::allocator<Player*> >::~_Vector_base() [158] void std::swap<Bubble*>(Bubble*&, Bubble*&)
  [48] GameObject::IsFacingRight() const [208] std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned int) [127] Bubble*&& std::forward<Bubble*>(std::remove_reference<Bubble*>::type&)
  [29] GameObject::GetX() const [330] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [217] Player*&& std::forward<Player*>(std::remove_reference<Player*>::type&)
   [8] GameObject::GetY() const [331] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [136] QImage& std::forward<QImage&>(std::remove_reference<QImage&>::type&)
  [49] GameObject::IsAlive() const [199] std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned int) [75] QImage const& std::forward<QImage const&>(std::remove_reference<QImage const&>::type&)
  [15] GameObject::Distance(GameObject const*) const [165] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [95] Wasp* const& std::forward<Wasp* const&>(std::remove_reference<Wasp* const&>::type&)
  [33] GameObject::GetHitdX() const [332] std::_Vector_base<double, std::allocator<double> >::_Vector_base() [76] double const& std::forward<double const&>(std::remove_reference<double const&>::type&)
  [34] GameObject::GetHitdY() const [333] std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [125] void std::_Destroy<QImage>(QImage*)
   [9] GameObject::GetSprite(int) const [182] std::move_iterator<Wasp**>::move_iterator(Wasp**) [102] void std::_Destroy<QImage*>(QImage*, QImage*)
  [32] GameObject::GetXSpeed() const [193] std::move_iterator<Bubble**>::move_iterator(Bubble**) [103] void std::_Destroy<QImage*, QImage>(QImage*, QImage*, std::allocator<QImage>&)
  [45] GameObject::GetYSpeed() const [260] std::move_iterator<Player**>::move_iterator(Player**) [218] void std::_Destroy<Wasp**>(Wasp**, Wasp**)
 [126] GameObject::IsCharged() const [170] std::move_iterator<double*>::move_iterator(double*) [219] void std::_Destroy<Wasp**, Wasp*>(Wasp**, Wasp**, std::allocator<Wasp*>&)
  [39] GameObject::Randomize() const [91] std::enable_if<std::allocator_traits<std::allocator<QImage> >::__maxsize_helper<std::allocator<QImage> const>::value, unsigned int>::type std::allocator_traits<std::allocator<QImage> >::_S_max_size<std::allocator<QImage> const>(std::allocator<QImage> const&) [236] void std::_Destroy<Bubble**>(Bubble**, Bubble**)
  [83] QScopedPointer<QObjectData, QScopedPointerDeleter<QObjectData> >::operator->() const [109] _ZNSt16allocator_traitsISaI6QImageEE12_S_constructIS0_IRKS0_EEENSt9enable_ifIXsrNS2_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS1_PS8_DpOS9_ [237] void std::_Destroy<Bubble**, Bubble*>(Bubble**, Bubble**, std::allocator<Bubble*>&)
